title,price,rating,stock,category_avg_price,category_median_price,price_deviation_from_category,price_percentile_in_category,brand_trend_score,category_trend_score,demand_score,estimated_time_to_sell,predicted_market_price,pricing_gap,platform_fee_estimate,expected_resale_profit,brand_Annibale Colombo,brand_Apple,brand_Asus,brand_Attitude,brand_Bath Trends,brand_Beats,brand_Calvin Klein,brand_Casual Comfort,brand_Chanel,brand_Chic Cosmetics,brand_Chrysler,brand_Classic Wear,brand_Comfort Trends,brand_Dell,brand_Dior,brand_Dodge,brand_Dolce & Gabbana,brand_Elegance Collection,brand_Essence,brand_Fashion Co.,brand_Fashion Diva,brand_Fashion Express,brand_Fashion Fun,brand_Fashion Gold,brand_Fashion Shades,brand_Fashion Timepieces,brand_Fashion Trends,brand_Fashionista,brand_Furniture Co.,brand_GadgetMaster,brand_Generic Motors,brand_Gigabyte,brand_Glamour Beauty,brand_Gucci,brand_Heshe,brand_Huawei,brand_IWC,brand_Kawasaki,brand_Knoll,brand_Lenovo,brand_Longines,brand_MotoGP,brand_Nail Couture,brand_Nike,brand_Off White,brand_Olay,brand_Oppo,brand_Pampi,brand_Prada,brand_ProVision,brand_Puma,brand_Realme,brand_Rolex,brand_Samsung,brand_ScootMaster,brand_SnapTech,brand_SpeedMaster,brand_TechGear,brand_Unknown,brand_Urban Chic,brand_Vaseline,brand_Velvet Touch,brand_Vivo,category_fragrances,category_furniture,category_groceries,category_home-decoration,category_kitchen-accessories,category_laptops,category_mens-shirts,category_mens-shoes,category_mens-watches,category_mobile-accessories,category_motorcycle,category_skin-care,category_smartphones,category_sports-accessories,category_sunglasses,category_tablets,category_tops,category_vehicle,category_womens-bags,category_womens-dresses,category_womens-jewellery,category_womens-shoes,category_womens-watches
Football,17.99,3.28,96,24.107647058823527,19.99,-6.117647058823529,0.4705882352941176,1.0,17,55.76,0.5285412262156448,24.107647058823527,6.117647058823529,1.9286117647058825,4.189035294117646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Golf Ball,9.99,4.3,84,24.107647058823527,19.99,-14.117647058823527,0.2352941176470588,1.0,17,73.1,0.4048582995951417,24.107647058823527,14.117647058823527,1.9286117647058825,12.189035294117645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Iron Golf,49.99,4.41,90,24.107647058823527,19.99,25.882352941176475,0.9705882352941176,1.0,17,74.97,0.3948927208108463,24.107647058823527,-25.882352941176475,1.9286117647058825,-27.810964705882355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Metal Baseball Bat,29.99,4.66,16,24.107647058823527,19.99,5.882352941176471,0.7058823529411765,1.0,17,79.22,0.3739715781600598,24.107647058823527,-5.882352941176471,1.9286117647058825,-7.810964705882354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Tennis Ball,6.99,4.06,28,24.107647058823527,19.99,-17.11764705882353,0.1176470588235294,1.0,17,69.02,0.4284490145672665,24.107647058823527,17.11764705882353,1.9286117647058825,15.189035294117646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Tennis Racket,49.99,4.03,6,24.107647058823527,19.99,25.882352941176475,0.9705882352941176,1.0,17,68.51,0.4315925766076823,24.107647058823527,-25.882352941176475,1.9286117647058825,-27.810964705882355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Volleyball,11.99,3.84,0,24.107647058823527,19.99,-12.117647058823527,0.2941176470588235,1.0,17,65.28,0.4526252263126131,24.107647058823527,12.117647058823527,1.9286117647058825,10.189035294117645,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Black Sun Glasses,29.99,4.41,60,26.59,24.99,3.400000000000002,0.8,4.0,5,22.05,1.3015184381778742,26.59,-3.400000000000002,2.1272,-5.527200000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Classic Sun Glasses,24.99,3.86,1,26.59,24.99,-1.599999999999998,0.6,4.0,5,19.3,1.477832512315271,26.59,1.599999999999998,2.1272,-0.5272000000000019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Green and Black Glasses,34.99,4.55,24,26.59,24.99,8.400000000000006,1.0,4.0,5,22.75,1.263157894736842,26.59,-8.400000000000006,2.1272,-10.527200000000006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Party Glasses,19.99,2.79,86,26.59,24.99,-6.599999999999998,0.2,1.0,5,13.95,2.0066889632107023,26.59,6.599999999999998,2.1272,4.472799999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sunglasses,22.99,3.02,27,26.59,24.99,-3.599999999999998,0.4,4.0,5,15.1,1.8633540372670805,26.59,3.599999999999998,2.1272,1.472799999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
iPad Mini 2021 Starlight,499.99,3.18,47,483.3233333333333,499.99,16.666666666666686,0.6666666666666666,14.0,3,9.54,2.846299810246679,483.3233333333333,-16.666666666666686,38.665866666666666,-55.33253333333335,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Samsung Galaxy Tab S8 Plus Grey,599.99,4.68,62,483.3233333333333,499.99,116.66666666666669,1.0,5.0,3,14.04,1.9946808510638296,483.3233333333333,-116.66666666666669,38.665866666666666,-155.33253333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Samsung Galaxy Tab White,349.99,3.72,92,483.3233333333333,499.99,-133.33333333333331,0.3333333333333333,5.0,3,11.16,2.4671052631578947,483.3233333333333,133.33333333333331,38.665866666666666,94.66746666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Blue Frock,29.99,4.17,52,29.99,29.99,0.0,0.6,1.0,5,20.85,1.3729977116704806,29.99,0.0,2.3992,-2.3992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Girl Summer Dress,19.99,4.77,43,29.99,29.99,-10.0,0.2,1.0,5,23.85,1.2072434607645877,29.99,10.0,2.3992,7.6008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Gray Dress,34.99,2.72,55,29.99,29.99,5.000000000000004,0.8,1.0,5,13.6,2.054794520547945,29.99,-5.000000000000004,2.3992,-7.399200000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Short Frock,24.99,3.23,22,29.99,29.99,-5.0,0.4,1.0,5,16.15,1.7492711370262393,29.99,5.0,2.3992,2.6008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Tartan Dress,39.99,4.05,73,29.99,29.99,10.000000000000004,1.0,1.0,5,20.25,1.411764705882353,29.99,-10.000000000000004,2.3992,-12.399200000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
300 Touring,28999.99,4.05,54,31199.99,31999.99,-2200.0,0.4,2.0,5,20.25,1.411764705882353,31199.99,2200.0,2495.9992,-295.9992000000002,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Charger SXT RWD,32999.99,2.58,57,31199.99,31999.99,1799.9999999999964,0.8,3.0,5,12.9,2.158273381294964,31199.99,-1799.9999999999964,2495.9992,-4295.999199999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Dodge Hornet GT Plus,24999.99,2.65,82,31199.99,31999.99,-6200.0,0.2,3.0,5,13.25,2.1052631578947367,31199.99,6200.0,2495.9992,3704.0008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Durango SXT RWD,36999.99,4.07,95,31199.99,31999.99,5799.999999999996,1.0,3.0,5,20.35,1.405152224824356,31199.99,-5799.999999999996,2495.9992,-8295.999199999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Pacifica Touring,31999.99,3.62,53,31199.99,31999.99,800.0,0.6,2.0,5,18.1,1.5706806282722512,31199.99,-800.0,2495.9992,-3295.9992,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Blue Women's Handbag,49.99,2.92,76,175.99,59.99,-126.0,0.4,1.0,5,14.6,1.9230769230769231,175.99,126.0,14.0792,111.9208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Heshe Women's Leather Bag,129.99,4.92,99,175.99,59.99,-46.0,0.8,1.0,5,24.6,1.171875,175.99,46.0,14.0792,31.9208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Prada Women Bag,599.99,2.71,75,175.99,59.99,424.0,1.0,1.0,5,13.55,2.061855670103093,175.99,-424.0,14.0792,-438.0792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
White Faux Leather Backpack,39.99,3.36,39,175.99,59.99,-136.0,0.2,2.0,5,16.8,1.6853932584269662,175.99,136.0,14.0792,121.9208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Women Handbag Black,59.99,2.89,11,175.99,59.99,-116.0,0.6,1.0,5,14.45,1.9417475728155336,175.99,116.0,14.0792,101.9208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Black Women's Gown,129.99,3.64,25,105.99,89.99,24.0,0.8,1.0,5,18.2,1.5625,105.99,-24.0,8.4792,-32.4792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Corset Leather With Skirt,89.99,3.05,30,105.99,89.99,-16.000000000000014,0.6,1.0,5,15.25,1.8461538461538465,105.99,16.000000000000014,8.4792,7.520800000000014,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Corset With Black Skirt,79.99,4.52,33,105.99,89.99,-26.00000000000001,0.4,1.0,5,22.6,1.2711864406779665,105.99,26.00000000000001,8.4792,17.520800000000015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Dress Pea,49.99,4.88,6,105.99,89.99,-56.00000000000001,0.2,1.0,5,24.4,1.1811023622047243,105.99,56.00000000000001,8.4792,47.52080000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Marni Red & Black Suit,179.99,4.48,62,105.99,89.99,74.0,1.0,1.0,5,22.4,1.282051282051282,105.99,-74.0,8.4792,-82.4792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Green Crystal Earring,29.99,3.96,54,24.99,24.99,5.0,1.0,1.0,3,11.88,2.329192546583851,24.99,-5.0,1.9992,-6.9992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Green Oval Earring,24.99,3.57,73,24.99,24.99,0.0,0.6666666666666666,1.0,3,10.71,2.5619128949615715,24.99,0.0,1.9992,-1.9992,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Tropical Earring,19.99,4.4,1,24.99,24.99,-5.0,0.3333333333333333,1.0,3,13.2,2.112676056338028,24.99,5.0,1.9992,3.0008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Black & Brown Slipper,19.99,2.53,3,42.99,34.99,-23.0,0.2,1.0,5,12.65,2.197802197802198,42.99,23.0,3.4392,19.5608,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Calvin Klein Heel Shoes,79.99,4.92,93,42.99,34.99,37.0,1.0,2.0,5,24.6,1.171875,42.99,-37.0,3.4392,-40.4392,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Golden Shoes Woman,49.99,3.26,88,42.99,34.99,7.000000000000007,0.8,1.0,5,16.299999999999997,1.7341040462427748,42.99,-7.000000000000007,3.4392,-10.439200000000008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Pampi Shoes,29.99,3.05,49,42.99,34.99,-12.999999999999996,0.4,1.0,5,15.25,1.8461538461538465,42.99,12.999999999999996,3.4392,9.560799999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Red Shoes,34.99,3.25,7,42.99,34.99,-7.999999999999993,0.6,1.0,5,16.25,1.7391304347826086,42.99,7.999999999999993,3.4392,4.560799999999993,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
IWC Ingenieur Automatic Steel,4999.99,2.93,90,6585.99,4999.99,-1586.0,0.6,1.0,5,14.65,1.9169329073482428,6585.99,1586.0,526.8792,1059.1208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Rolex Cellini Moonphase,15999.99,3.83,52,6585.99,4999.99,9414.0,1.0,6.0,5,19.15,1.488833746898263,6585.99,-9414.0,526.8792,-9940.8792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Rolex Datejust Women,10999.99,2.86,4,6585.99,4999.99,4414.0,0.8,6.0,5,14.3,1.9607843137254903,6585.99,-4414.0,526.8792,-4940.8792,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Watch Gold for Women,799.99,4.24,0,6585.99,4999.99,-5786.0,0.4,1.0,5,21.200000000000003,1.351351351351351,6585.99,5786.0,526.8792,5259.1208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Women's Wrist Watch,129.99,3.52,12,6585.99,4999.99,-6456.0,0.2,1.0,5,17.6,1.6129032258064515,6585.99,6456.0,526.8792,5929.1208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
